idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
9,Saint-Georges,33,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
9,Faubourg-Montmartre,35,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
9,Rochechouart,36,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
10,Saint-Vincent-de-Paul,37,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
10,Porte-Saint-Denis,38,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
5,Croulebarbe,52,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
14,Montparnasse,53,4 pièces et plus,1971-1990,Non meublée,2015,21.5,15.1,25.8
15,Necker,58,4 pièces et plus,1971-1990,Non meublée,2015,22.1,15.5,26.5
17,Ternes,65,4 pièces et plus,1971-1990,Non meublée,2015,22.1,15.5,26.5
16,Plaine de Monceau,66,4 pièces et plus,1971-1990,Non meublée,2015,22.1,15.5,26.5
15,Grenelle,59,4 pièces et plus,1971-1990,Non meublée,2015,22.2,15.5,26.6
15,Javel,60,4 pièces et plus,1971-1990,Non meublée,2015,22.2,15.5,26.6
16,Auteuil,61,4 pièces et plus,1971-1990,Non meublée,2015,22.2,15.5,26.6
15,Saint-Lambert,57,4 pièces et plus,1971-1990,Non meublée,2015,20.5,14.3,24.6
12,Picpus,46,4 pièces et plus,1971-1990,Non meublée,2015,17.4,12.2,20.9
18,Grandes-Carrières,69,4 pièces et plus,1971-1990,Non meublée,2015,17.4,12.2,20.9
18,Clignancourt,70,4 pièces et plus,1971-1990,Non meublée,2015,17.4,12.2,20.9
5,Jardin-des-Plantes,18,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
11,Saint-Ambroise,42,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
11,Sainte-Marguerite,44,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
13,Salpétrière,49,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
14,Petit-Montrouge,55,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
17,Batignolles,67,4 pièces et plus,1971-1990,Non meublée,2015,20.2,14.1,24.2
10,Porte-Saint-Martin,39,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
10,Hôpital-Saint-Louis,40,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
11,Folie-Méricourt,41,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
11,Roquette,43,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
12,Quinze-Vingts,48,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
14,Parc-de-Montsouris,54,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
17,Epinettes,68,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
18,Goutte-d'Or,71,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
20,Belleville,77,4 pièces et plus,1971-1990,Non meublée,2015,20.3,14.2,24.4
13,Maison-Blanche,51,4 pièces et plus,1971-1990,Non meublée,2015,19.1,13.4,22.9
14,Plaisance,56,4 pièces et plus,1971-1990,Non meublée,2015,19.1,13.4,22.9
13,Gare,50,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
18,La Chapelle,72,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
20,Villette,73,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
19,Pont-de-Flandre,74,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
19,Amérique,75,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
20,Saint-Fargeau,78,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
11,Charonne,80,4 pièces et plus,1971-1990,Non meublée,2015,15.5,10.8,18.6
12,Bel-Air,45,4 pièces et plus,1971-1990,Non meublée,2015,17.2,12.0,20.6
12,Bercy,47,4 pièces et plus,1971-1990,Non meublée,2015,17.2,12.0,20.6
19,Combat,76,4 pièces et plus,1971-1990,Non meublée,2015,17.2,12.0,20.6
20,Père-Lachaise,79,4 pièces et plus,1971-1990,Non meublée,2015,17.2,12.0,20.6
6,Notre-Dame-des-Champs,23,4 pièces et plus,1971-1990,Non meublée,2016,24.0,16.8,28.8
7,Saint-Thomas-d'Aquin,25,4 pièces et plus,1971-1990,Non meublée,2016,24.0,16.8,28.8
7,Invalides,26,4 pièces et plus,1971-1990,Non meublée,2016,24.0,16.8,28.8
7,Ecole-Militaire,27,4 pièces et plus,1971-1990,Non meublée,2016,24.0,16.8,28.8
7,Gros-Caillou,28,4 pièces et plus,1971-1990,Non meublée,2016,24.0,16.8,28.8
1,St-Germain-l'Auxerrois,1,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
1,Palais-Royal,3,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
1,Place-Vendôme,4,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
2,Gaillon,5,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
4,Saint-Merri,13,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
4,Arsenal,15,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
4,Notre-Dame,16,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
6,Monnaie,21,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
6,Odeon,22,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
6,Saint-Germain-des-Près,24,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
8,Champs-Elysés,29,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
8,Faubourg-du-Roule,30,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
8,Madeleine,31,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
8,Chaussée d'Antin,34,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
8,Europe,32,4 pièces et plus,1971-1990,Non meublée,2016,24.2,16.9,29.0
16,Muette,62,4 pièces et plus,1971-1990,Non meublée,2016,24.2,16.9,29.0
16,Porte-Dauphine,63,4 pièces et plus,1971-1990,Non meublée,2016,24.2,16.9,29.0
16,Chaillot,64,4 pièces et plus,1971-1990,Non meublée,2016,24.2,16.9,29.0
2,Vivienne,6,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
4,Mail,7,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
2,Bonne-Nouvelle,8,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
3,Arts-et-Metiers,9,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
3,Enfants-Rouges,10,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
3,Archives,11,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
4,Sainte-Avoie,12,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
4,Saint-Gervais,14,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
5,Saint-Victor,17,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
5,Val-de-Grace,19,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
5,Sorbonne,20,4 pièces et plus,1971-1990,Non meublée,2016,22.1,15.5,26.5
4,Halles,2,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
9,Saint-Georges,33,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
9,Faubourg-Montmartre,35,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
9,Rochechouart,36,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
10,Saint-Vincent-de-Paul,37,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
10,Porte-Saint-Denis,38,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
5,Croulebarbe,52,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
14,Montparnasse,53,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
15,Necker,58,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
17,Ternes,65,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
16,Plaine de Monceau,66,4 pièces et plus,1971-1990,Non meublée,2016,21.6,15.1,25.9
15,Grenelle,59,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
15,Javel,60,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
16,Auteuil,61,4 pièces et plus,1971-1990,Non meublée,2016,21.9,15.3,26.3
15,Saint-Lambert,57,4 pièces et plus,1971-1990,Non meublée,2016,20.9,14.6,25.1
12,Picpus,46,4 pièces et plus,1971-1990,Non meublée,2016,17.6,12.3,21.1
18,Grandes-Carrières,69,4 pièces et plus,1971-1990,Non meublée,2016,17.6,12.3,21.1
18,Clignancourt,70,4 pièces et plus,1971-1990,Non meublée,2016,17.6,12.3,21.1
5,Jardin-des-Plantes,18,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
11,Saint-Ambroise,42,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
11,Sainte-Marguerite,44,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
13,Salpétrière,49,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
14,Petit-Montrouge,55,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
17,Batignolles,67,4 pièces et plus,1971-1990,Non meublée,2016,20.8,14.6,25.0
10,Porte-Saint-Martin,39,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
10,Hôpital-Saint-Louis,40,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
11,Folie-Méricourt,41,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
11,Roquette,43,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
12,Quinze-Vingts,48,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
14,Parc-de-Montsouris,54,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
17,Epinettes,68,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
18,Goutte-d'Or,71,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
20,Belleville,77,4 pièces et plus,1971-1990,Non meublée,2016,20.3,14.2,24.4
13,Maison-Blanche,51,4 pièces et plus,1971-1990,Non meublée,2016,19.1,13.4,22.9
14,Plaisance,56,4 pièces et plus,1971-1990,Non meublée,2016,19.1,13.4,22.9
13,Gare,50,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
18,La Chapelle,72,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
20,Villette,73,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
19,Pont-de-Flandre,74,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
19,Amérique,75,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
20,Saint-Fargeau,78,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
11,Charonne,80,4 pièces et plus,1971-1990,Non meublée,2016,16.0,11.2,19.2
12,Bel-Air,45,4 pièces et plus,1971-1990,Non meublée,2016,17.3,12.1,20.8
12,Bercy,47,4 pièces et plus,1971-1990,Non meublée,2016,17.3,12.1,20.8
19,Combat,76,4 pièces et plus,1971-1990,Non meublée,2016,17.3,12.1,20.8
20,Père-Lachaise,79,4 pièces et plus,1971-1990,Non meublée,2016,17.3,12.1,20.8
6,Notre-Dame-des-Champs,23,4 pièces et plus,1971-1990,Meublée,2015,26.5,18.6,31.8
7,Saint-Thomas-d'Aquin,25,4 pièces et plus,1971-1990,Meublée,2015,26.5,18.6,31.8
7,Invalides,26,4 pièces et plus,1971-1990,Meublée,2015,26.5,18.6,31.8
7,Ecole-Militaire,27,4 pièces et plus,1971-1990,Meublée,2015,26.5,18.6,31.8
7,Gros-Caillou,28,4 pièces et plus,1971-1990,Meublée,2015,26.5,18.6,31.8
1,St-Germain-l'Auxerrois,1,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
1,Palais-Royal,3,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
1,Place-Vendôme,4,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
2,Gaillon,5,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
4,Saint-Merri,13,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
4,Arsenal,15,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
4,Notre-Dame,16,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
6,Monnaie,21,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
6,Odeon,22,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
6,Saint-Germain-des-Près,24,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
8,Champs-Elysés,29,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
8,Faubourg-du-Roule,30,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
8,Madeleine,31,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
8,Chaussée d'Antin,34,4 pièces et plus,1971-1990,Meublée,2015,24.2,16.9,29.0
8,Europe,32,4 pièces et plus,1971-1990,Meublée,2015,26.8,18.8,32.2
16,Muette,62,4 pièces et plus,1971-1990,Meublée,2015,26.8,18.8,32.2
16,Porte-Dauphine,63,4 pièces et plus,1971-1990,Meublée,2015,26.8,18.8,32.2
16,Chaillot,64,4 pièces et plus,1971-1990,Meublée,2015,26.8,18.8,32.2
2,Vivienne,6,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
4,Mail,7,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
2,Bonne-Nouvelle,8,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
3,Arts-et-Metiers,9,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
3,Enfants-Rouges,10,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
3,Archives,11,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
4,Sainte-Avoie,12,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
4,Saint-Gervais,14,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
5,Saint-Victor,17,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
5,Val-de-Grace,19,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
5,Sorbonne,20,4 pièces et plus,1971-1990,Meublée,2015,24.9,17.4,29.9
4,Halles,2,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
9,Saint-Georges,33,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
9,Faubourg-Montmartre,35,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
9,Rochechouart,36,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
10,Saint-Vincent-de-Paul,37,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
10,Porte-Saint-Denis,38,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
5,Croulebarbe,52,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
14,Montparnasse,53,4 pièces et plus,1971-1990,Meublée,2015,23.9,16.7,28.7
15,Necker,58,4 pièces et plus,1971-1990,Meublée,2015,24.5,17.1,29.4
17,Ternes,65,4 pièces et plus,1971-1990,Meublée,2015,24.5,17.1,29.4
16,Plaine de Monceau,66,4 pièces et plus,1971-1990,Meublée,2015,24.5,17.1,29.4
15,Grenelle,59,4 pièces et plus,1971-1990,Meublée,2015,24.6,17.2,29.5
15,Javel,60,4 pièces et plus,1971-1990,Meublée,2015,24.6,17.2,29.5
16,Auteuil,61,4 pièces et plus,1971-1990,Meublée,2015,24.6,17.2,29.5
15,Saint-Lambert,57,4 pièces et plus,1971-1990,Meublée,2015,22.8,16.0,27.4
12,Picpus,46,4 pièces et plus,1971-1990,Meublée,2015,19.3,13.5,23.2
18,Grandes-Carrières,69,4 pièces et plus,1971-1990,Meublée,2015,19.3,13.5,23.2
18,Clignancourt,70,4 pièces et plus,1971-1990,Meublée,2015,19.3,13.5,23.2
5,Jardin-des-Plantes,18,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
11,Saint-Ambroise,42,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
11,Sainte-Marguerite,44,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
13,Salpétrière,49,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
14,Petit-Montrouge,55,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
17,Batignolles,67,4 pièces et plus,1971-1990,Meublée,2015,22.4,15.7,26.9
10,Porte-Saint-Martin,39,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
10,Hôpital-Saint-Louis,40,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
11,Folie-Méricourt,41,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
11,Roquette,43,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
12,Quinze-Vingts,48,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
14,Parc-de-Montsouris,54,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
17,Epinettes,68,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
18,Goutte-d'Or,71,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
20,Belleville,77,4 pièces et plus,1971-1990,Meublée,2015,22.5,15.8,27.0
13,Maison-Blanche,51,4 pièces et plus,1971-1990,Meublée,2015,21.2,14.8,25.4
14,Plaisance,56,4 pièces et plus,1971-1990,Meublée,2015,21.2,14.8,25.4
13,Gare,50,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
18,La Chapelle,72,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
20,Villette,73,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
19,Pont-de-Flandre,74,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
19,Amérique,75,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
20,Saint-Fargeau,78,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
11,Charonne,80,4 pièces et plus,1971-1990,Meublée,2015,17.2,12.0,20.6
12,Bel-Air,45,4 pièces et plus,1971-1990,Meublée,2015,19.1,13.4,22.9
12,Bercy,47,4 pièces et plus,1971-1990,Meublée,2015,19.1,13.4,22.9
19,Combat,76,4 pièces et plus,1971-1990,Meublée,2015,19.1,13.4,22.9
20,Père-Lachaise,79,4 pièces et plus,1971-1990,Meublée,2015,19.1,13.4,22.9
6,Notre-Dame-des-Champs,23,4 pièces et plus,1971-1990,Meublée,2016,26.9,18.8,32.3
7,Saint-Thomas-d'Aquin,25,4 pièces et plus,1971-1990,Meublée,2016,26.9,18.8,32.3
7,Invalides,26,4 pièces et plus,1971-1990,Meublée,2016,26.9,18.8,32.3
7,Ecole-Militaire,27,4 pièces et plus,1971-1990,Meublée,2016,26.9,18.8,32.3
7,Gros-Caillou,28,4 pièces et plus,1971-1990,Meublée,2016,26.9,18.8,32.3
1,St-Germain-l'Auxerrois,1,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
1,Palais-Royal,3,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
1,Place-Vendôme,4,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
2,Gaillon,5,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
4,Saint-Merri,13,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
4,Arsenal,15,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
4,Notre-Dame,16,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
6,Monnaie,21,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
6,Odeon,22,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
6,Saint-Germain-des-Près,24,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
8,Champs-Elysés,29,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
8,Faubourg-du-Roule,30,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
8,Madeleine,31,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
8,Chaussée d'Antin,34,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
8,Europe,32,4 pièces et plus,1971-1990,Meublée,2016,27.1,19.0,32.5
16,Muette,62,4 pièces et plus,1971-1990,Meublée,2016,27.1,19.0,32.5
16,Porte-Dauphine,63,4 pièces et plus,1971-1990,Meublée,2016,27.1,19.0,32.5
16,Chaillot,64,4 pièces et plus,1971-1990,Meublée,2016,27.1,19.0,32.5
2,Vivienne,6,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
4,Mail,7,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
2,Bonne-Nouvelle,8,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
3,Arts-et-Metiers,9,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
3,Enfants-Rouges,10,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
3,Archives,11,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
4,Sainte-Avoie,12,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
4,Saint-Gervais,14,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
5,Saint-Victor,17,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
5,Val-de-Grace,19,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
5,Sorbonne,20,4 pièces et plus,1971-1990,Meublée,2016,24.8,17.4,29.8
4,Halles,2,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
9,Saint-Georges,33,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
9,Faubourg-Montmartre,35,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
9,Rochechouart,36,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
10,Saint-Vincent-de-Paul,37,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
10,Porte-Saint-Denis,38,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
5,Croulebarbe,52,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
14,Montparnasse,53,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
15,Necker,58,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
17,Ternes,65,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
16,Plaine de Monceau,66,4 pièces et plus,1971-1990,Meublée,2016,24.2,16.9,29.0
15,Grenelle,59,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
15,Javel,60,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
16,Auteuil,61,4 pièces et plus,1971-1990,Meublée,2016,24.5,17.2,29.4
15,Saint-Lambert,57,4 pièces et plus,1971-1990,Meublée,2016,23.4,16.4,28.1
12,Picpus,46,4 pièces et plus,1971-1990,Meublée,2016,19.7,13.8,23.6
18,Grandes-Carrières,69,4 pièces et plus,1971-1990,Meublée,2016,19.7,13.8,23.6
18,Clignancourt,70,4 pièces et plus,1971-1990,Meublée,2016,19.7,13.8,23.6
5,Jardin-des-Plantes,18,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
11,Saint-Ambroise,42,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
11,Sainte-Marguerite,44,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
13,Salpétrière,49,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
14,Petit-Montrouge,55,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
17,Batignolles,67,4 pièces et plus,1971-1990,Meublée,2016,23.3,16.3,28.0
10,Porte-Saint-Martin,39,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
10,Hôpital-Saint-Louis,40,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
11,Folie-Méricourt,41,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
11,Roquette,43,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
12,Quinze-Vingts,48,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
14,Parc-de-Montsouris,54,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
17,Epinettes,68,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
18,Goutte-d'Or,71,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
20,Belleville,77,4 pièces et plus,1971-1990,Meublée,2016,22.7,15.9,27.2
13,Maison-Blanche,51,4 pièces et plus,1971-1990,Meublée,2016,21.4,15.0,25.7
14,Plaisance,56,4 pièces et plus,1971-1990,Meublée,2016,21.4,15.0,25.7
13,Gare,50,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
18,La Chapelle,72,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
20,Villette,73,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
19,Pont-de-Flandre,74,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
19,Amérique,75,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
20,Saint-Fargeau,78,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
11,Charonne,80,4 pièces et plus,1971-1990,Meublée,2016,17.9,12.5,21.5
12,Bel-Air,45,4 pièces et plus,1971-1990,Meublée,2016,19.4,13.6,23.3
12,Bercy,47,4 pièces et plus,1971-1990,Meublée,2016,19.4,13.6,23.3
19,Combat,76,4 pièces et plus,1971-1990,Meublée,2016,19.4,13.6,23.3
